,date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
139,2020-05-21,5253.0,6.0,109.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,360.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,10.0,36.0,0.0,1.0,0.0,0.0,15.0,0.0,2.0,0.0,1179.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,69.0,0.0,0.0,0.0,1.0,35.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,49.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,975.0,534.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,2124.0,1.0,3.0,0.0,132.0,36.0,64.0,3.0,9.0,0.0,1.0,161.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,394.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,9.0,3.0,10.0,0.0,1853.0,0.0,1.0,0.0,1.0,0.0,3.0,32.0,0.0,0.0,2.0,0.0,0.0,615.0,5.0,0.0,14.0,11.0,2.0,1.0,1.0,10.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,27.0,1956.0,1.0,0.0,70.0,0.0,10.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,6.0,275.0,1179.0,0.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,2020-05-22,5098.0,12.0,81.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,437.0,1.0,3.0,2.0,0.0,0.0,24.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,888.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,1.0,45.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,2.0,51.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,925.0,478.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2337.0,4.0,3.0,0.0,148.0,48.0,66.0,6.0,8.0,0.0,0.0,156.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,403.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,571.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,9.0,0.0,2081.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,6.0,0.0,0.0,528.0,4.0,0.0,10.0,11.0,2.0,1.0,0.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1573.0,0.0,0.0,57.0,0.0,0.0,0.0,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,9.0,4.0,270.0,1374.0,0.0,2331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
141,2020-05-23,5060.0,10.0,86.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,373.0,1.0,3.0,1.0,0.0,0.0,20.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1188.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,122.0,0.0,0.0,1.0,1.0,41.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,117.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,847.0,443.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1976.0,5.0,6.0,0.0,137.0,25.0,51.0,7.0,5.0,0.0,0.0,130.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,353.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,1803.0,0.0,1.0,0.0,1.0,1.0,3.0,34.0,0.0,0.0,4.0,0.0,0.0,544.0,11.0,0.0,10.0,5.0,1.0,2.0,0.0,10.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1950.0,2.0,0.0,69.0,0.0,16.0,0.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,17.0,4.0,239.0,1083.0,0.0,2695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2020-05-24,5452.0,7.0,70.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,395.0,0.0,4.0,2.0,0.0,1.0,28.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,40.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,819.0,413.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2637.0,11.0,4.0,0.0,147.0,21.0,59.0,5.0,5.0,0.0,0.0,119.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,375.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,560.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,2490.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,1.0,4.0,0.0,0.0,527.0,6.0,0.0,11.0,10.0,1.0,2.0,0.0,10.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1678.0,0.0,2.0,71.0,0.0,9.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,12.0,3.0,223.0,1810.0,0.0,2411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
143,2020-05-25,4302.0,1.0,102.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,24.0,6.0,0.0,386.0,0.0,1.0,3.0,0.0,0.0,21.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,965.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,103.0,0.0,0.0,0.0,1.0,45.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,12.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,616.0,283.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1626.0,7.0,5.0,0.0,154.0,19.0,58.0,8.0,3.0,0.0,1.0,50.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,374.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,539.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,1599.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,4.0,0.0,0.0,518.0,5.0,0.0,3.0,10.0,1.0,2.0,0.0,9.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1599.0,1.0,0.0,60.0,1.0,19.0,0.0,55.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,1.0,220.0,937.0,0.0,2269.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
144,2020-05-26,4146.0,1.0,132.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,348.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,69.0,0.0,0.0,0.0,1.0,43.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,95.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,368.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1519.0,6.0,8.0,0.0,146.0,27.0,34.0,3.0,6.0,0.0,2.0,92.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,23.0,359.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,608.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,7.0,0.0,1483.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,7.0,0.0,0.0,543.0,5.0,0.0,11.0,11.0,0.0,3.0,0.0,17.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,1400.0,2.0,0.0,55.0,0.0,5.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,21.0,3.0,197.0,788.0,0.0,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
145,2020-05-27,4321.0,6.0,115.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,441.0,0.0,2.0,2.0,0.0,0.0,22.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,807.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,121.0,1.0,0.0,0.0,2.0,45.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,807.0,412.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1506.0,2.0,6.0,0.0,170.0,55.0,57.0,6.0,6.0,0.0,0.0,78.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,426.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,628.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,16.0,0.0,1456.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,572.0,13.0,0.0,17.0,9.0,0.0,2.0,0.0,14.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1502.0,0.0,0.0,68.0,0.0,14.0,0.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,14.0,5.0,200.0,687.0,0.0,2353.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
146,2020-05-28,4686.0,9.0,89.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,51.0,15.0,0.0,447.0,0.0,4.0,1.0,0.0,1.0,15.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,1039.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,1.0,35.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,6.0,72.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,775.0,360.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1555.0,6.0,4.0,0.0,194.0,23.0,56.0,6.0,8.0,0.0,2.0,117.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,435.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,611.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,18.0,1.0,5.0,0.0,1557.0,0.0,3.0,0.0,0.0,1.0,2.0,35.0,0.0,0.0,3.0,0.0,0.0,580.0,18.0,0.0,4.0,10.0,1.0,2.0,0.0,7.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1817.0,0.0,2.0,54.0,0.0,11.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,11.0,2.0,214.0,811.0,0.0,2665.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
147,2020-05-29,5204.0,11.0,89.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,0.0,459.0,0.0,1.0,2.0,0.0,0.0,23.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1086.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,49.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,11.0,38.0,29.0,2.0,0.0,0.0,0.0,0.0,1.0,803.0,343.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,2045.0,6.0,8.0,0.0,175.0,24.0,63.0,4.0,6.0,0.0,1.0,70.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,435.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,594.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,2034.0,0.0,4.0,0.0,1.0,0.0,1.0,57.0,0.0,0.0,2.0,0.0,0.0,544.0,17.0,0.0,10.0,9.0,2.0,3.0,0.0,12.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,1819.0,0.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,3.0,198.0,1285.0,0.0,2696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
148,2020-05-30,5400.0,2.0,136.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,0.0,592.0,0.0,1.0,2.0,0.0,0.0,28.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1156.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,112.0,0.0,0.0,0.0,0.0,54.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,34.0,3.0,0.0,0.0,0.0,0.0,1.0,766.0,333.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2014.0,2.0,0.0,0.0,265.0,53.0,50.0,6.0,4.0,0.0,0.0,87.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,588.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,623.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,2013.0,0.0,5.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,5.0,0.0,0.0,589.0,21.0,0.0,13.0,11.0,1.0,3.0,0.0,13.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1893.0,0.0,1.0,44.0,0.0,38.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,17.0,2.0,217.0,1251.0,0.0,2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
149,2020-05-31,4953.0,2.0,145.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,529.0,0.0,2.0,2.0,0.0,2.0,40.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1124.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.0,0.0,53.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,10.0,12.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,700.0,350.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1788.0,3.0,7.0,0.0,193.0,40.0,57.0,10.0,7.0,0.0,0.0,111.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,522.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,575.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,1760.0,0.0,2.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,6.0,0.0,0.0,554.0,8.0,0.0,10.0,11.0,0.0,0.0,0.0,11.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1819.0,1.0,1.0,45.0,0.0,29.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,12.0,2.0,186.0,1051.0,0.0,2588.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0
150,2020-06-01,4663.0,15.0,149.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,527.0,0.0,0.0,3.0,0.0,2.0,22.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,2.0,1.0,57.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,12.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,597.0,247.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,6.0,1518.0,2.0,2.0,0.0,230.0,28.0,63.0,10.0,5.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,514.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,609.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,1641.0,0.0,7.0,0.0,0.0,0.0,7.0,60.0,0.0,0.0,4.0,0.0,0.0,633.0,7.0,0.0,3.0,9.0,2.0,2.0,0.0,7.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,1749.0,1.0,0.0,43.0,1.0,24.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,2.0,163.0,906.0,0.0,2577.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
